y_test,y_pred,y_pred_proba
0,0,0.045591655415372176
0,0,0.08191774777810268
0,0,0.045472641089195125
0,0,0.16070603674437842
0,0,0.05785963356479983
0,0,0.1540498099324254
0,0,0.24139879283560953
0,0,0.09762063973461303
0,0,0.06920789229621498
0,0,0.1759347000061404
0,0,0.16535247662497082
0,0,0.16772017595046862
0,0,0.11191442579306386
0,0,0.08285755448460093
0,0,0.3658817530164286
0,0,0.020947044110834392
0,0,0.09565243328172805
0,0,0.22547218263899357
0,0,0.11969003044860207
0,0,0.2924586934353618
0,0,0.1816282412473073
0,0,0.1225973286214004
0,0,0.2081979823006185
0,0,0.1469110498070066
0,0,0.16694204238030363
0,0,0.04780920430243434
0,0,0.11946251953857763
0,0,0.16712624727291847
0,0,0.12108630781345252
0,0,0.1106972789638958
0,0,0.13650348920093763
0,0,0.1339716652368965
0,0,0.1315386307990524
0,0,0.10440402117666135
0,0,0.10934791545349472
0,0,0.38377247911930534
0,0,0.48885822168396575
0,0,0.02412763432151224
0,0,0.208089071464641
0,0,0.33406105403690944
0,0,0.028550835072924326
0,0,0.03893076634411881
0,0,0.09821479435293427
0,0,0.12779576393577508
0,0,0.10144424959449866
0,0,0.05976610968143207
0,0,0.2511787622661654
0,0,0.08003359395278865
0,0,0.0702135558140626
0,0,0.08309506047912714
0,0,0.18401008330876123
0,0,0.08373636586389195
0,0,0.07926197082367925
0,0,0.3589131897410869
0,0,0.39267552354388896
0,0,0.1217816955558806
0,0,0.058760435813239476
0,0,0.3460780033676725
0,0,0.05993345250679088
0,0,0.09042017446996477
0,0,0.15638553994086626
0,0,0.2603777916151691
0,0,0.26502709718558415
0,1,0.6840762632613285
0,0,0.1843653903507822
0,0,0.08856681875669087
0,0,0.5240952314625333
0,0,0.09759298439165538
0,0,0.1315386307990524
0,0,0.10552952465418669
0,0,0.059804421141890725
0,0,0.056709405972950155
0,0,0.13553024341001005
0,0,0.05932716646392916
0,0,0.12054873822574512
0,0,0.08364811223584846
0,0,0.07820209951091983
0,0,0.37435171515946153
0,0,0.2675363884710926
0,0,0.10182513643193762
0,0,0.29441118793792576
0,0,0.15385002721034755
0,0,0.07393324975726952
0,0,0.18812069338400927
0,0,0.07853865316400026
0,0,0.026887039675690512
0,0,0.20008291030209827
0,0,0.19989134624029523
0,0,0.13103930255007254
0,0,0.13202335570726456
0,0,0.030558668803647042
0,0,0.19971466863628173
0,0,0.20753678716504234
0,0,0.10367028501918292
0,0,0.2204876452049577
0,0,0.04469229523264419
0,0,0.0999629649682702
0,0,0.12688149204771784
0,0,0.13925130335045988
0,0,0.4064481533028369
0,0,0.3645873926171772
0,0,0.1707924307090916
0,0,0.039712301518622296
0,0,0.08835502389749118
0,0,0.05835420860612124
0,0,0.22991730861723092
0,0,0.07941829575302384
0,0,0.23875411195444882
0,0,0.040591670811514005
0,0,0.07347525906302056
0,0,0.2461719377103746
0,1,0.7844171290918164
0,0,0.11859669341708419
0,0,0.06703862010877722
0,1,0.9999999999999699
0,0,0.2501508831177404
0,0,0.10597494575166601
0,1,0.9881552941453771
0,0,0.1278489370970126
0,0,0.03166040181109333
0,0,0.12793790069848915
0,0,0.25092139147059644
0,1,0.7455517006721823
0,0,0.12999594650393426
0,0,0.07975096407651376
0,0,0.1426850535239815
0,0,0.15095297329215698
0,0,0.17199778117294698
0,0,0.19013214242689014
0,0,0.12526462590960294
0,0,0.0465183657702286
0,0,0.00865371135564263
0,0,0.39869938550422734
0,0,0.2726592999109797
0,0,0.09004195048310351
0,0,0.23397070274214848
0,0,0.0654218024391204
0,0,0.0706424439510561
0,0,0.12718041552011625
0,0,0.09082683132338824
0,0,0.1201964344897053
0,0,0.47308350053889237
0,0,0.08125774682033568
0,0,0.07877295378970713
0,0,0.18080422106501104
0,0,0.10025168551227524
0,0,0.04843444895818476
0,0,0.0858508050816791
0,0,0.3148646636723075
0,0,0.0851726301337568
0,0,0.23224136241831472
0,0,0.20145901279268008
0,0,0.2124487225793736
0,0,0.056713497543260605
0,0,0.15162666411487885
0,0,0.13849355692741444
0,0,0.12444679641090527
0,0,0.06820390921909153
0,0,0.04332913631622589
0,0,0.11723436059912425
0,0,0.16226639107969593
0,0,0.13684030999068877
0,0,0.08077407634326064
0,0,0.041529470402817056
0,0,0.05143743432606944
0,0,0.04097166338152436
0,0,0.10401347405578724
0,1,0.7992698825981343
0,0,0.10851678916713638
0,0,0.04219183786879882
0,1,0.7948938494921827
0,0,0.17922956785726613
0,0,0.08044075336518955
0,0,0.2577307767601244
0,0,0.14384111825118875
0,0,0.10837635044536525
0,0,0.08301177955119292
0,0,0.07263617940118658
0,0,0.055405497390399884
0,0,0.22991966471600941
0,0,0.1153975384286664
0,0,0.11632988948139812
0,0,0.08148959631669865
0,0,0.2169413238938982
0,0,0.13372374066626674
0,0,0.33592158402213873
0,0,0.3451047827815583
0,0,0.4772520313804973
0,0,0.13805971270298262
0,0,0.13869688328721402
0,0,0.09069914939020818
0,0,0.0202204381411162
0,0,0.12071300928597285
0,0,0.148973071691897
0,0,0.12668560927755548
0,0,0.18570417366816896
0,0,0.1324945591340812
0,1,0.6484066099232318
0,0,0.1315386307990524
0,0,0.4406197163574217
0,0,0.44361895780807226
0,0,0.2750547835087178
0,1,0.7889737897564846
0,0,0.07787616479081448
0,0,0.29921412730302704
0,0,0.18929964696124846
0,0,0.09767745795527624
0,0,0.07696599627072354
0,0,0.2976067476373137
0,0,0.18159236871055218
0,1,0.9117642328356557
0,0,0.10708798458579345
0,0,0.35782506626751
0,0,0.40796144483651486
0,0,0.11278620683348829
0,0,0.1511423342858808
0,0,0.20906978199222528
0,0,0.3371539928898254
0,0,0.12395828091839228
0,0,0.15757625945863196
0,0,0.16787130149716994
0,0,0.1433205611634019
0,0,0.20893839015104013
0,0,0.21348817020794164
0,0,0.1686295794669409
0,0,0.09424658360520576
0,0,0.11796877335136588
0,0,0.27777840937938936
0,0,0.19299563128014782
0,0,0.13515649216058634
0,0,0.15005695611918704
0,0,0.17870169431381985
0,0,0.24906417002843778
0,0,0.08372852615523198
0,0,0.11057455726629235
0,0,0.2526228244835539
0,0,0.07509953516105025
0,0,0.08805143228556032
0,0,0.15251624558751134
0,1,0.6052704642273923
0,0,0.11713357174841448
0,0,0.09138728516438575
0,0,0.07005699659419723
0,0,0.07536415994930856
0,0,0.04886832265399768
0,0,0.12837933110589558
0,0,0.12397688837790284
0,0,0.07938177045974351
0,0,0.18899977756958375
0,1,0.7484817816551462
0,0,0.04141087591668388
0,0,0.21647084401360445
0,0,0.10640217282451161
0,0,0.5128656948359858
0,0,0.1117527117017229
0,0,0.05660763350227665
0,0,0.11274226945105593
0,0,0.09495663533664962
0,1,0.8167138730291834
0,1,0.960374563676472
0,0,0.545022695848602
0,0,0.11421552183371968
0,0,0.20109418658989084
0,0,0.06068821282053183
0,1,0.8812747895641072
0,0,0.411165654878628
0,0,0.07494665324229767
0,0,0.044165019818134914
0,0,0.5154264305806621
0,0,0.11048612491656502
0,0,0.029165741153997997
0,0,0.24108806652237383
0,0,0.10119595020872574
0,0,0.1098066621435905
0,0,0.21654919737209175
0,0,0.16663999214624822
0,0,0.05770588308640313
0,0,0.07140992490224654
0,0,0.17852038539493525
0,0,0.11142117857319642
0,0,0.2226130395898679
0,0,0.21162403867366614
0,1,0.9607423054211869
0,0,0.19497496367379166
0,0,0.1434635589659412
0,0,0.04359661668421356
0,0,0.06091967296861142
0,0,0.12603423047361176
0,0,0.12407644281358567
0,0,0.5441599178778248
0,0,0.42438634967832317
0,0,0.12947871808543232
0,0,0.06139483915880018
0,0,0.11432849737335526
0,0,0.2862446194431515
0,0,0.06128510285803755
0,0,0.13031971702061432
0,0,0.04577397948702866
0,0,0.1333816659336115
0,0,0.13026429344774917
0,0,0.13991364391051636
0,0,0.19612981535721652
0,0,0.11342983689075671
0,0,0.19967484633619334
0,0,0.028501501914443395
0,0,0.07887987527831673
0,0,0.23440614842545004
0,0,0.011763166818432529
0,0,0.05364945539676664
0,0,0.06769628648718423
0,0,0.0843475653078577
0,0,0.1618800051282172
0,0,0.07224811799154136
0,0,0.1570271744421458
0,0,0.15980871184615833
0,0,0.07108384323530878
0,0,0.045995830943385246
0,0,0.033292511251823705
0,0,0.11082533253524382
0,0,0.04643144360782838
0,0,0.09936078051497105
0,0,0.09320897216997022
0,1,0.9974563168064274
0,0,0.12386513123483121
0,1,0.9438412853245345
0,0,0.15047668630354122
0,0,0.21368876225692837
0,0,0.19426849847742053
0,0,0.3758852782870669
0,0,0.18860396230275955
0,0,0.2581632151436777
0,0,0.05340681058540636
0,0,0.14013552816499658
0,0,0.061832108083195725
0,0,0.04916510483447498
0,0,0.061315942658861
0,0,0.08012152150728676
0,0,0.1343466531056738
0,0,0.03760859881400751
0,0,0.08605337460701691
0,0,0.10736027534430742
0,0,0.051297440075615035
0,0,0.1315386307990524
0,0,0.2685494761214307
0,0,0.09264633827705242
0,0,0.5067271121300565
0,0,0.041677248246834143
0,0,0.13591455211995324
0,0,0.05149971143069437
0,0,0.1315386307990524
0,0,0.17072619279441523
0,0,0.03320341479234551
0,0,0.022729549750231354
0,0,0.04101943451639412
0,0,0.11725759997485276
0,0,0.08655039771796501
0,0,0.08176290251278946
0,0,0.08534898482121508
0,0,0.10108033874481563
0,0,0.06266769238426867
0,1,0.8229196721749538
0,0,0.13443335421764893
0,0,0.14352694805546906
0,0,0.03365675143572766
0,1,0.9109491027327692
0,0,0.21986690719367882
0,1,0.7155563245727554
0,0,0.23239945550303337
0,0,0.09718187727386252
0,0,0.1468576525629343
0,0,0.018290605007575355
0,0,0.0821470812541595
0,0,0.0637797918051022
0,0,0.3443586395906312
0,0,0.05397293723452778
0,0,0.06430003018088794
0,0,0.11276337576154825
0,0,0.1769230896473245
0,0,0.05747653526590607
0,0,0.13683446276544667
0,0,0.11610487600936283
0,0,0.27713012419882654
0,0,0.19755906129262488
0,0,0.25909447231710925
0,0,0.16271187637008688
0,0,0.07568986604648213
0,0,0.3493130405745919
0,0,0.009167584924733116
0,0,0.280512871112159
0,0,0.1531100507290618
0,0,0.057961701334366636
0,0,0.015270760181181934
0,0,0.19040443585303793
0,0,0.42274300205707666
0,0,0.4058351416483415
0,0,0.08896298924511974
0,0,0.19689868890809134
0,0,0.05729142385814187
0,0,0.05532078989080997
0,0,0.18026596374466367
0,0,0.08444583284901623
0,0,0.027740208449790946
0,0,0.16067567462789606
0,0,0.1315386307990524
0,0,0.025330383901898276
0,0,0.20894866751233568
0,0,0.02613629099497405
0,0,0.045784660737424
0,0,0.4279456731556767
0,0,0.14441835230136063
0,0,0.08147666598394901
0,0,0.2062434635590959
0,0,0.049071069245948506
0,0,0.023975110021329096
0,1,0.6351869670620378
0,0,0.10384845327960654
0,0,0.1414695241085402
0,0,0.08243844036841882
0,0,0.15257225863344984
0,0,0.28533744838844777
0,0,0.08335477488280382
0,0,0.09960020530401482
0,0,0.2260873267983084
0,0,0.11857232581230846
0,0,0.14122702617404323
0,0,0.06108393206553432
0,0,0.4288746461739177
0,0,0.1329477993882658
0,0,0.11995410661677647
0,0,0.1918297014592526
0,0,0.07170057117370882
0,0,0.1900220508541411
0,0,0.1316627446820028
0,0,0.08931482576942754
0,0,0.132637444901147
0,0,0.07447758161149999
0,0,0.10507027510882641
0,0,0.04190929375349254
0,0,0.06192056516344383
0,0,0.21040559766979844
0,0,0.11154871705583386
0,0,0.137471135843272
0,0,0.041098547094980446
0,0,0.0987974170047554
0,1,0.9907521152563675
0,0,0.25231307607715187
0,0,0.12852386332797178
0,0,0.16339424408615352
0,0,0.5136199723614946
0,0,0.08898665299137198
0,0,0.15935760986007336
0,0,0.06033381696158473
0,0,0.08963345593194168
0,0,0.15144940965277226
0,0,0.18680167571276396
0,0,0.354745276312888
0,0,0.10356630742830085
0,0,0.09811243284089183
0,0,0.09256601281948114
0,0,0.1072077666188789
0,0,0.0585783276293727
0,0,0.06859577898431854
0,0,0.0859849518832085
0,1,0.7034845726804745
0,0,0.264449653352365
0,0,0.3138761890105083
0,0,0.05372986995588658
0,0,0.20874294484370284
0,0,0.06359310505578324
0,0,0.017129888633435706
0,0,0.09232947890574655
0,0,0.13978480615679903
0,0,0.01860366949048032
0,0,0.3385677810005663
0,0,0.09838532377040902
0,0,0.23683872181821836
0,0,0.24146086004781225
0,0,0.07799844603994356
0,0,0.13922840127181751
0,0,0.0876945885008052
0,0,0.20144541792334136
0,0,0.11697397607438498
0,0,0.23041358408588433
0,0,0.11008115036261082
0,0,0.15868976983951547
0,0,0.022818136438303546
0,0,0.017216612953602085
0,0,0.13792456339602224
0,0,0.11330378445044852
0,0,0.14970478929649278
0,0,0.08442862276647971
0,0,0.15649590120018234
0,0,0.06140606491886563
0,0,0.1412530566732493
0,0,0.13093557441300163
0,0,0.1979742224675148
0,0,0.05779785262775303
0,0,0.1783148529681277
0,0,0.18167484569955053
0,0,0.10953501552280337
0,0,0.12276065342577866
0,0,0.0746814792504627
0,0,0.18448224437134275
0,0,0.0964664196810311
0,0,0.12108831085463354
0,0,0.25328257383349084
0,0,0.07884615647861713
0,1,0.934846528945526
0,0,0.14875546981222043
0,0,0.05958065578265409
0,0,0.24322409240752363
0,1,0.9909557995976306
0,0,0.5140668443958021
0,0,0.07045382709721078
0,0,0.11995081482056034
0,0,0.10564449490781096
0,0,0.12597876147667106
0,0,0.16474597962155518
0,0,0.12657336517125936
0,0,0.04055635972183829
0,0,0.1823330859203897
0,0,0.11977440980235318
0,0,0.17849631242071695
0,0,0.07896721105100694
0,0,0.2224091611400783
0,0,0.08483055480056219
0,0,0.1384699929517726
0,0,0.06711033802005185
0,0,0.15518494865708277
0,0,0.04334293724558272
0,0,0.09701381077284418
0,0,0.08149031832281659
0,0,0.059521991921175216
0,0,0.18941748547309997
0,0,0.13233580815357768
0,0,0.12306001714154215
0,0,0.17774873020473037
0,0,0.11177334012402833
0,0,0.29174525812872326
0,0,0.09445739426598514
0,0,0.01416691542226485
0,0,0.13800875108238972
0,0,0.04077820462942185
0,0,0.15356277679524424
0,0,0.060594630733414326
0,0,0.4673443318624508
0,0,0.11808090915860514
0,0,0.14807951558486473
0,0,0.018379305786956204
0,0,0.06262270668541825
0,0,0.14214271688844204
0,0,0.20426278379461896
0,0,0.16926232367690594
0,0,0.14573149768430604
0,0,0.08222629233602521
0,0,0.41495568548740963
0,0,0.0071915955496800995
0,0,0.12141445583832765
0,0,0.12732696331433033
0,0,0.12553726398107873
0,0,0.1265382113248268
0,0,0.08497672600652956
0,0,0.10664859870280755
0,0,0.019630858432123068
0,0,0.055927459908867334
0,0,0.049306712012623766
0,0,0.1581648781816551
0,0,0.39540106413564
0,1,0.968719241336503
0,0,0.06739484249987977
0,0,0.08960380550318252
0,0,0.043304420008734475
0,0,0.04897554107428115
0,0,0.2111573119555155
0,0,0.031214617051994704
0,0,0.11727652045047826
0,0,0.06600592478036958
0,0,0.09632769295607692
0,0,0.2727702368594172
0,0,0.060679263521185016
0,0,0.054808457995983835
0,0,0.0810168916126232
0,1,0.6973891619084277
0,0,0.10462936633305372
0,0,0.1315386307990524
0,0,0.47672974393426826
0,0,0.07121768775020267
0,0,0.16040046836004176
0,0,0.03318606288385114
0,0,0.11094377840248672
0,0,0.09809620882373796
0,0,0.07052092463298999
0,0,0.09968651641921053
0,1,0.8089649490274651
0,0,0.1424270435713176
0,0,0.10264946825648036
0,0,0.12770622726674877
0,0,0.11085016148737459
0,0,0.19233283189439684
0,0,0.11440901474924674
0,0,0.03664753639076612
0,0,0.16489007627969157
0,0,0.14137415378878393
0,0,0.1315386307990524
0,1,0.7264571715634544
0,0,0.30256611416926993
0,1,0.9974450788623883
0,0,0.07067360824937106
0,0,0.107115647145988
0,0,0.0066264443721522895
0,0,0.09945367546875804
0,0,0.06696698852926038
0,0,0.09058516134935952
0,0,0.4717743302572784
0,0,0.17430531830151466
0,0,0.10505736736562067
0,0,0.06925216974975261
0,0,0.10787605079432912
0,0,0.5
0,0,0.2842059156417759
0,0,0.196381252270044
0,0,0.2453789522908746
0,0,0.09839308987070355
0,0,0.09807322944740586
0,0,0.18454961769328881
0,0,0.11013309916676287
0,0,0.19282187800999212
0,0,0.2495778024040424
0,0,0.22148919869350853
0,0,0.12169526044993888
0,0,0.49383568015614604
0,0,0.2769679527026722
0,0,0.06007132931267859
0,0,0.054155430050925255
0,0,0.29525292513449225
0,0,0.07584973593788479
0,0,0.10116684719825096
0,0,0.051379843013694235
0,0,0.03938190362053361
0,0,0.11348405544612096
0,0,0.3138691527029222
0,0,0.009662052637240546
0,0,0.506928165215746
0,0,0.07111319807990671
0,0,0.3606683120995108
0,1,0.6166327464048917
0,0,0.04065859606044801
0,0,0.07113418759759649
0,0,0.04330941457120267
0,0,0.36172224127583413
0,0,0.027312794083720008
0,0,0.041367701396008566
0,0,0.08682254178300992
0,1,0.9684013394800489
0,0,0.11994609052351671
0,0,0.2660525291054269
0,0,0.12338558577840446
0,0,0.11222141258193813
0,0,0.07507312708714628
0,0,0.3561433391763295
0,0,0.19199610148692203
0,0,0.3015350680471174
0,0,0.25779418699391904
0,0,0.30068405713087104
0,0,0.12219265692972353
0,0,0.11635168244873953
0,0,0.11319081642664121
0,0,0.18269110120556437
0,0,0.06661704143761892
0,0,0.048508510035235174
0,0,0.25016613561907697
0,0,0.10146770950647499
0,0,0.11014234129497136
0,0,0.09015351435672903
0,0,0.11967555364874799
0,0,0.05197753280984339
0,0,0.2798756734575756
0,0,0.14234522972091895
0,0,0.11925911955225257
0,0,0.05843659468594588
1,1,0.9300686972400432
0,0,0.06879721436101834
0,0,0.08750955784150755
0,0,0.03131576470627029
0,0,0.11304633824199463
0,0,0.18706936854215217
0,0,0.0763410697999511
0,0,0.059004900583608154
0,0,0.0703831735180555
0,0,0.10595275348920945
0,0,0.15120898542405636
0,0,0.13314890019906905
0,0,0.1314348970522461
0,0,0.07850817249398628
0,0,0.09228807474149744
0,0,0.11722127071114681
0,0,0.0615055078503258
0,0,0.0316182622563193
0,0,0.2824463898258594
0,0,0.1315386307990524
0,0,0.1576937581639529
0,0,0.14999919258973557
0,0,0.23510424926926465
0,0,0.10664736291262876
0,0,0.10651910256706427
0,0,0.113476810580275
0,0,0.024968091385557282
0,0,0.08267479321428697
0,0,0.12840238332364584
0,0,0.18152122078033878
0,0,0.16868216117061877
0,0,0.08572272454788468
0,0,0.08859276965537584
0,0,0.25673639437772544
0,0,0.11438157993415486
0,0,0.3057210007921345
0,0,0.14331800572384307
0,0,0.22815240764337724
0,0,0.061380085147591565
0,0,0.05825158555882316
0,0,0.059989514162494484
0,0,0.1696031362759943
0,0,0.17113285062040526
0,0,0.08183092969020742
0,0,0.23382202955400275
0,0,0.0953337918003331
0,0,0.08749595499359043
0,1,0.9957338510758648
0,0,0.09905889673993382
0,0,0.009575471679866717
0,0,0.10182157388181902
0,0,0.0431466246282756
0,0,0.19258433533238584
0,0,0.12466178313518066
0,0,0.14251172312387247
0,0,0.08182341267438278
0,0,0.1289449692754319
0,0,0.05748681081228571
0,0,0.05625592267923304
0,1,0.6132327861837044
0,0,0.26647046371099936
0,0,0.12120184216658673
0,0,0.22177478260456368
0,0,0.2900555049930086
0,0,0.08177961421975995
0,0,0.04561666527025112
0,0,0.1915949655297162
0,0,0.018174966764994065
0,0,0.11113891182278572
0,0,0.1621958888211748
0,0,0.10499395124231677
0,0,0.377321681877508
0,0,0.13961240256800148
0,0,0.0776882371606182
0,0,0.07184290716786608
0,0,0.15599010933133284
0,0,0.11257923265354812
0,0,0.21007696869948542
0,1,0.9087167934587471
0,0,0.11230880958122064
0,0,0.19086692716305445
0,0,0.1171030476031251
0,0,0.18623545378533518
0,0,0.07442151942643961
0,0,0.17376258905581593
0,0,0.11380378317481801
0,0,0.10442490864748681
0,0,0.07581186956483338
0,0,0.12424422022624806
0,0,0.2703102813111215
0,0,0.059727447254103117
0,0,0.10910424930014385
0,0,0.23966844484130598
0,0,0.09544550839995586
0,0,0.17938721371733968
0,0,0.05400552534441383
0,0,0.0692575632466688
0,0,0.06645579569244367
0,0,0.1763226235393577
0,0,0.15525659372923023
0,0,0.04447349716864327
0,0,0.17867553297804062
0,0,0.07358264482044553
0,0,0.09656250536488477
0,1,0.7855478134870297
0,0,0.08609073029989958
0,0,0.08005943644906496
0,0,0.11384582721900514
0,0,0.15509651402961358
0,0,0.16083573501804055
0,0,0.2548681648001689
0,0,0.04135197312698847
0,0,0.08438588761063295
0,0,0.15969479735856348
0,0,0.05819271396865748
0,0,0.10757951452367853
0,0,0.0781691688398584
0,0,0.017420955966098422
0,0,0.07781806473119433
0,0,0.048511437863352776
0,0,0.0991399621739838
0,0,0.14916791249231606
0,0,0.0706438028764735
0,0,0.023716446507529482
0,0,0.09535980001877864
0,1,0.9962744763975764
0,0,0.10468091713927746
0,0,0.03139097615996423
0,0,0.07556732694996855
0,0,0.09162342195325879
0,0,0.12698019055951576
0,0,0.14836914228599513
0,0,0.07499428864837974
0,0,0.09394490528338288
0,1,0.9936622193535779
0,0,0.11491160294652362
0,0,0.054483578769025494
0,0,0.11817035438723468
0,0,0.5574630242881639
0,0,0.04677271699585516
0,0,0.21474965194675447
0,0,0.08103951891728653
0,0,0.027974953167198603
0,0,0.2008569029133547
0,0,0.48482760834376787
0,0,0.21093438150606708
0,0,0.1990316076584151
0,0,0.1551752747574519
0,0,0.105078556852834
0,0,0.3576145695372946
0,0,0.20902654904294818
0,0,0.24644919609413024
0,0,0.12750461124965232
0,0,0.0754704821652553
0,1,0.7276843893381657
0,0,0.18901267642579833
0,0,0.10373217219622471
0,0,0.09566029875093092
0,0,0.04132377261329801
0,0,0.2609620245081244
0,0,0.2410719204508163
0,0,0.24398156343374452
0,0,0.1366048811301563
0,0,0.12504429653832258
0,0,0.0475738226001066
0,0,0.20895942757298497
0,0,0.2787035070435511
0,0,0.11096671826199896
0,0,0.07288544514674947
0,0,0.08305524444193396
0,0,0.13220783089631144
0,0,0.0251002123878716
0,0,0.31789037798183534
0,0,0.1057758812305784
0,0,0.014055352877431367
0,0,0.05254698261064774
0,0,0.12454537197141284
1,1,0.9882121662887323
0,0,0.14251656596508655
0,0,0.5070724227792949
0,0,0.06352664111021566
0,0,0.22510515911460366
